"CYFZ"	"FY2H"	"FLWA"	"453W"	"684C"	"CZJE"	"925L"	"9JD4"	"G4YW"	"4DUY"	"36TS"	"CR3L"
"DCAF13"	54.4796257901231	73.4449337264868	92.0442367903079	70.9597582440291	88.2543184291314	64.7071537678216	57.6953533785343	57.7651022641936	77.6753510681544	77.1969177481537	42.9052528082202	48.3766372656235
"RP11-1C8.5"	0.476907187675115	0.711079303711455	0.611653744935922	0.896371392457971	0.797664212138688	0.487596238746224	0.937279459877776	0.54276305607902	0.697242793545111	0.586672932044939	0.454704524406338	0.454986639375201
"KB-1742H10.3"	0.151006356983166	0.609974739715097	0.612576241331709	0.453957791177532	0.497958236007445	0.426337027225035	0.290431844577351	0.0403877847534722	0.373285840495894	0.334857466662665	0.422857987903913	0.495203891189179
"LRP12"	2.78794020653642	1.70721248125763	2.2426615777224	1.4935724243828	1.56075227898414	1.56139144114709	4.19065805714293	3.35734930113007	1.57481980904133	1.12448437585419	1.61466149055781	2.40564440079746
"OXR1"	41.4214575584678	61.1969060514247	44.1634724251185	55.4888019090851	53.635741266617	51.9523269970113	70.2283320765852	39.3615931144845	38.0777188747622	43.4427240407595	28.3495420904252	40.6783217770676
"ABRA"	0	1.56383959861881	0.455758793247997	0.930235459221911	1.73247717616565	0.412954657356566	1.18233670430377	0.481561712447622	0.660622393991798	0.623575758591182	0.271243759269629	1.62984961836955
"ANGPT1"	2.85249955430843	2.61632739076136	0.215816691163117	0.792580049607104	1.19197156446217	5.29332227110367	4.71280532520586	3.39660906750274	2.47613052841986	1.94208569793129	1.89393880424558	2.21516382779964
"EIF3E"	297.526814773508	331.372901247716	385.565084634261	346.237591719904	330.989090735396	391.198779481037	278.229463094571	291.178840722824	315.62081562815	297.361332774414	295.615314384214	308.121815400281
"RP11-35G22.1"	7.52482153050939	16.2204580694547	20.9142583150926	9.15312723635059	11.2902354108049	5.20289270530733	12.5236790552662	9.07545353778599	7.83053188070761	4.11903481751729	9.78584649403916	13.7389076738859
"EMC2"	25.5532364150928	32.1244273984468	28.3155183253954	24.3862885704831	36.5416616519992	24.7775487433148	25.7519301815065	30.555535783356	25.2833568414145	28.2937981119335	15.6299094030577	18.4925792213318
"NUDCD1"	15.3399799926934	14.2964968755597	15.3091849362471	12.8723401421485	16.5300155726403	13.3023307359875	14.8720491698972	12.9319266269814	11.5268392749695	13.3785940834051	8.94611044476369	12.7354238393781
"ENY2"	61.7718979218099	103.042375825755	82.2871362736295	97.7673033682929	92.7980471357846	77.8167741327493	64.4357681835609	63.4553243821689	71.7843125613246	51.3132164752426	72.008143768388	67.8392760989863
"PKHD1L1"	0.180463207025164	1.8512121918882	0.365395947240178	0.0770922922793048	1.86249498789745	0.320698695504116	4.62987015735185	3.35616701814755	1.37906880624356	2.37625148840194	0.706883894890839	3.56348831866531
"EBAG9"	24.5242550512249	28.0232808756628	29.8810317311212	27.5240605148648	37.3938781076157	31.2210613882577	26.9548844059459	27.0281245340493	30.0213308486443	30.1977435996478	17.9614162333812	24.2855263816548
"SYBU"	0.554826632755543	0	1.53943310634749	0.14148006568113	4.17170522913636	1.68203812139462	1.1610793502765	0.235707306716914	0.207963296614256	0	0.145780834360581	1.95063869651865
"KCNV1"	0.397220026555912	0.724076865218963	0.425942810405176	0.443425123308098	0.520041236277972	0.90561016410204	0.565842124747697	0.483081650292359	0.42123144891401	0.28927283669812	0.429068897202087	0.395519749091446
"LINC01609"	41.7116245540526	37.8271607583535	41.4894579877441	50.2996744162629	41.557602386528	43.1288023940204	78.7259317527254	57.915280902557	70.5536214377942	33.5629832219015	30.2634332095788	69.2769016541888
"TRPS1"	10.7214245044776	9.43220206819002	9.1796664100779	11.875054547359	12.1918790074838	8.87181207656682	15.6204198503189	5.96299656429287	11.4105009540269	11.5341629120249	11.7981450993157	14.877760396341
"EIF3H"	388.863194146488	340.635129666178	309.747294103498	349.564092511973	350.430595716878	455.76044295943	339.2631606123	358.139115421101	395.897659781931	398.255694391134	386.252006679455	285.008060353054
"UTP23"	11.2683008930054	23.1196296265545	21.6423597683406	16.4665494762783	20.8905108847226	26.1299423764475	11.5401052639301	12.7770802971248	16.3514303552399	13.5443779464087	13.5604260375157	25.067274370112
"RAD21"	54.2483177517564	44.5411769131364	68.8823288703311	58.8358022425628	72.3122413977233	62.0838425954883	48.7291999379583	57.0509717721697	55.0476423461346	62.4243622773453	44.0623218555248	52.6917568703277
"RAD21-AS1"	1.51813242832196	0.97748856815043	1.37579437096512	1.6167918134489	1.22468107755057	0.526619988681052	2.2458882285079	1.3853197624958	1.12619239308443	1.33056797838355	1.05595229416637	1.10016706423774
"MED30"	42.7502641512024	35.5946900510193	32.4187903197751	40.531224925143	46.0369634323005	60.5551251858505	23.996162830082	28.4913851809537	26.3812128753461	21.2116675340402	45.2632327783035	58.9684789652016
"EXT1"	5.84929851152739	6.67251053862958	7.97838440914357	5.88621119630489	4.85307219470283	9.69214018136323	5.07241103050442	6.13782996579094	5.02753692545632	4.04437022303082	5.29104747559253	8.35913283434548
"SAMD12"	7.32932238433588	1.46372444029413	0.939864468917836	9.38001319430797	7.20335015153702	21.4794789763219	6.35154230696348	5.65550168819041	6.52486472924354	3.23106631990481	0.303404589037233	12.0008745604207
"AC023590.1"	3.66728981324533	1.66471355100079	1.86892057793433	3.54862459011906	1.78480019867545	4.76312736580148	3.18691009453165	1.7450693502239	3.44217822187107	0.490614744546597	4.84913746316169	5.57903337157235
"NOV"	2.46698375340225	0.273231602560858	0	2.74743437111798	0.777650424642053	2.11285228753033	0.567226813452942	0.510008995000014	1.04804030736225	1.17714840041671	0.557655457717797	1.20945544815119
"ENPP2"	1.54017053854667	1.98358749599391	0.913116409048492	2.85931649840782	1.87106520126477	3.97715290228156	0.823619335907748	2.62409150938072	0.892783573393627	0.691236655969595	0.600496653132857	1.01383333114503
"TAF2"	21.2684578290524	13.4816867859205	19.7470590394197	33.2996763912914	24.2611278698975	28.2543574161241	26.2176867079732	19.5286733276286	20.11722070242	23.3611254262234	21.957000471153	21.4478337247659
"DSCC1"	1.91250061206268	1.50228950013939	0.740753293064837	0.94957069280315	1.79603322680737	0	0.195472490631552	0.699453847094109	0.3200791442503	3.12919950157014	0.490602939393415	1.02298823885323
"DEPTOR"	1.64204326738191	0.38249891473836	2.0767279984726	0.923067135420498	0	1.4020180461272	1.33441472333211	1.1931659712559	1.2264738480528	1.7250714345069	0.594818843728899	1.62809171122976
"COL14A1"	0.128834886066289	0.0296932941566625	0.0980911606317787	0.050022331570618	0	0.195561710974419	0	0.0225178671092164	0	0	0	0.133930856181041
"MRPL13"	49.7544999651721	41.0850920234387	42.2092032552616	32.1479836361293	55.0634705636929	28.1093057361642	29.7125471695141	35.0078790469972	28.8548218388252	37.8341916122006	29.4744259329132	31.5288463157379
"MTBP"	8.90139858663439	5.74321403977684	4.93685375615893	11.8722012903731	7.2911151227515	5.94846120462679	6.32617567383859	4.33208312232929	5.90971616122644	5.80971274638856	4.13986055703422	4.63956802304896
"SNTB1"	5.99781360454568	4.79067689231473	6.79509804593097	8.81818369604105	2.60115275326579	2.70885334273145	3.36194188911298	6.20807815542417	5.36155334553122	5.22233135200353	5.29227560430096	4.86919850458806
"RP11-713M15.1"	0.372209878475311	0.666946344049516	0.202280933408058	0.257979598499512	0.511271933001703	0	1.27830113875038	1.02191479821303	0.430404026036618	0.580758475966342	0.0977433437175462	0.345874394611154
"RP11-369K17.1"	0	0	0	0.352616150246137	0	0.141823606232424	0.169526982445739	0.147762113951937	0	0	0.180476568587153	0.442969401997801
"ZHX2"	13.2452675477471	12.6122107798025	14.4804137555614	13.2726647993846	14.8234339793617	15.8054782527768	16.6556354899894	14.5692362922088	10.9962255236827	18.2524846584369	8.06226977669509	18.0489619073091
"RP11-44N11.1"	4.26770236639094	5.79278450752687	4.68878418479759	13.1263260874257	7.90812382324039	7.93333829497875	7.66456109864094	4.7161372591561	1.15411717773283	3.82852920103263	14.4750479264764	13.4334310358348
"DERL1"	78.4972312698986	74.9706412869674	61.6870676233769	66.2565063450163	76.6565158218077	85.8975253509324	70.2495768773401	57.6167892747604	72.4063160456797	47.7179744299316	88.5733599822857	80.3834199619228
"TBC1D31"	6.10637202861814	11.1297209624839	13.7218935763086	10.1566579732233	15.004079612594	12.9773614109682	12.6500193647509	13.0543003968424	11.3664158369786	12.6798516285083	9.58275854232005	12.3828162000974
"C8orf76"	21.5543786107115	13.5838269129625	16.0546871530014	16.895420485369	21.8685713155096	18.605378340304	11.8917779188116	25.1006893821064	20.8402113994452	19.9136244418278	17.8541789010446	13.2286258763445
"ZHX1"	17.505554708256	27.5207429677148	20.8814630764322	17.8280009779102	21.784143429157	15.3580284368539	11.1762123021316	12.9988247929865	12.2427363944562	8.22343970463964	13.6633098880687	21.4740164177405
"ATAD2"	7.39965054436955	4.90017817010329	8.62814398290585	8.45114973229341	12.5786012502699	12.1899598487627	9.53406550522877	6.97201140821177	4.71618801336193	13.2175899213206	7.83029757971295	10.7548885166117
"WDYHV1"	20.2550833572954	18.4325755638094	9.31445133991806	11.3794987158608	5.01512989367923	7.40581988775971	16.3595810121653	7.45745156723749	18.0598963426714	17.8162061868835	15.2296385436714	8.94301342888411
"FBXO32"	5.68274594468359	5.91270768702871	14.3583615194374	24.1746806446364	6.85117066842322	9.65789645739605	20.0259449901447	19.9609000105676	16.2786706231488	13.4384254638432	5.26516104859534	30.431515856064
"FAM91A1"	16.0810506906764	30.8768048651192	20.6807197650024	30.9915662451278	19.6249584097251	20.5033213205509	28.1853339229497	22.1670728409942	25.713332686788	28.44170165517	16.8135971300687	46.691038589699
"TMEM65"	1.7208401380096	1.35795400876016	2.54571606587434	2.08741329294513	0.911967435478881	2.63842969267408	1.47017360183951	1.22086662753643	1.58572222292378	1.16139697071768	1.44191741297429	1.36532074741563
"TRMT12"	6.00097863013022	7.95513355199858	3.43251676700095	11.9124641400429	6.24472904482291	10.356768605515	10.5162820298146	10.6877582199406	11.2903222225634	12.1898653576636	8.63341698493123	9.10837655967163
"RNF139-AS1"	8.45508388181053	4.03008475156008	8.36866696938282	13.5206933202495	9.13764666563921	5.50438589270514	2.77080616098825	2.91044582744879	4.22213340581526	3.99538491671232	5.84538379057794	12.1438416625538
"RNF139"	25.763850918037	29.9225105209062	37.2624910465585	53.3037561698849	31.6194126651402	77.0051373311975	20.0845934199444	29.8370415285131	22.3827478261655	22.6499634300292	58.4494910971119	33.0960657627202
"TATDN1"	29.2242715310233	30.2457352632284	20.7009592719461	18.423902342697	36.5053834906408	26.813419326561	29.1032032955406	22.6753014656092	29.3916588502411	21.6090236770674	22.9470635783056	28.4728452266292
"RP11-158K1.3"	3.16100279865376	3.17208984713481	2.98721816838284	2.26070087698978	4.17416964926492	1.05414580680655	2.48934992177285	1.85806153386818	2.25000707353697	1.154834017065	1.81730116337958	1.89633245515071
"NDUFB9"	65.0216037731743	54.404988820074	78.3261071817743	55.2997091205497	70.19410951343	55.9062465667444	75.7296964414736	61.0290395182074	83.4402925964016	64.8121807783977	64.0406374379507	59.1661054604149
"MTSS1"	69.2203511173003	51.0543644540322	32.8775398940298	44.0376727128036	37.9859626154625	61.5188925600872	91.7281029158507	53.1784295092609	77.0768979369918	86.1606761026575	67.8491191108067	63.8339373170513
"RP11-532M24.1"	3.17322924848439	0.792494039661856	1.67388953549355	1.82324788402411	2.37432432635327	0.986316540099154	0.470572125862888	0.102579102619051	2.63848763300375	0.429280225837117	1.29517700948538	0.613245993196905
"ZNF572"	0.852455895960941	0	0	0	0	0.564685987693096	0.640579023953814	1.17058444918349	0.931478464076381	1.32855764701152	0.111961268849054	0
"SQLE"	8.0732643957275	21.0866879178431	7.48255854340024	6.21678125270359	12.4014331397264	6.28137800239329	10.0001082386903	10.3850769907392	12.986497661396	11.7273818249229	6.00423058458065	4.12126517414007
"WASHC5"	44.4395201169063	36.3569744021702	40.4829237081885	46.6505716001601	26.7569167358395	40.4740365242193	32.7070448266308	35.4694881643636	32.5879762708242	46.0357108973936	31.3625196150661	36.7302135693546
"NSMCE2"	55.1488864009865	41.0293945413644	42.7371889194473	58.42719860261	48.9646219381911	47.0589760295954	47.7073147741076	43.019738961081	42.5624545268297	29.2758423141752	33.8678479712671	49.9361326435188
"RP11-550A5.2"	1.23507340797277	6.00047043550292	1.48568326195946	2.45749315558574	3.53441205792195	1.86093253930435	2.58165725077494	2.73339409169747	1.19900255693555	6.39488132655294	2.65034734657202	8.14039565072788
"TRIB1"	9.69549389389594	13.3557864512957	19.188227891098	21.1687088012547	12.1631876839706	18.2260654877681	4.04968146899992	3.96254871084674	6.5986997163087	10.0343383480948	24.4547550807797	19.8168546392247
"LINC00861"	128.30712764166	102.047385787952	91.4947020255236	137.994454430909	151.765828992215	90.6426079515267	172.480409598814	180.363037868905	187.853930837118	172.100473688719	50.7139993138862	119.409447907353
"SOD1P3"	3.65181989346136	4.29369371621715	0	1.97184843662854	0	0.675750773889477	2.85456016621634	5.28696639048005	0.724187789689218	0.501924201994264	0	2.7022699991317
"FAM84B"	2.56277607478659	5.07856779433829	11.1864552335898	4.84333076815838	6.23781688156197	4.04128891087609	3.63182450699881	2.62988290863775	6.82072818797187	6.99790652247955	3.48864198976962	5.61316500194895
"PCAT1"	1.83501346471053	0.895584822280204	1.31865983950437	0.73317588318614	1.75336203831533	1.50298665102012	0.820776895530224	0.642757631218755	1.29703374336148	1.01749403518908	1.06026495991392	4.92046816214121
"PRNCR1"	0.367716423055687	0.537646649176331	0.298798193356212	0.964208071926572	0.662675210143674	0.419665925283388	0.709872606842126	0.377309608202782	0.564274051454777	0.40457343041015	0.513405153062639	0.775702057712225
"CCAT1"	2.04112231263505	1.88744128522901	2.18564791475291	1.93389949116673	2.24588041863424	0.880905141513249	2.04455673319476	1.82056522841428	1.35149956364414	1.38193207649416	1.93916667538784	3.26989563828451
"CASC8"	0	0	7.72802920667699	4.0693064283472	2.9272078471127	0.831417841973909	1.37364659905156	0.346273039477171	5.22452491168684	3.80863284803057	0.607646171857746	0.345319754137628
"POU5F1B"	0.546579657726156	0.327802159468199	0.125992722414892	0.860780660647672	0.113487246143222	0.693442282299544	0.290430761440673	0.313444123326137	0.362027031335909	0.253546829290617	0.234786973493937	0.29922563667473
"MYC"	35.8915295487827	31.0032572551632	48.3148779396194	23.7117886995304	43.3398596142489	28.4194441641837	60.5889162962737	78.6458281948623	92.9099928615061	79.4338591787417	18.4527394591135	29.574401638781
"PVT1"	45.043791274803	31.4126064916826	29.7590535397639	49.1944907036818	56.9012979934991	47.4853849513343	28.5017068894324	46.2245654902668	53.8821952112937	42.3448994565752	31.7460800363772	74.7235445334894
"RNU1-106P"	30.0508227788893	8.21677587222361	10.3508946797728	26.9274540055416	10.3021315773884	8.90172736227893	19.0149945833187	48.4517787792144	35.8843984648807	35.6718175424513	40.0276491976921	31.2464376975138
"LINC00824"	1.5735816031238	2.83682201587854	3.17780336171682	6.07628541419332	6.19430115402076	2.73264151514574	5.45309673463528	3.65191730127648	4.32384257030612	3.1536829505798	1.66149223602512	2.1289503678545
"LINC00976"	12.499230502284	12.5784622973727	17.2373229022488	17.2735020240114	13.9362548466151	13.8723369401931	20.505252660841	10.5747338082132	14.0058280611331	11.2025218542251	12.9618682110253	19.5074540295998
"FAM49B"	348.532810158516	391.617750484391	392.378381460311	396.332389440648	324.991527937517	358.937983603052	278.832926547987	216.948933585842	295.93170758395	274.170780290236	309.668250954068	307.122317632109
"SNORA25"	141.639998452224	118.386932317593	78.7495577557908	153.082882536959	113.502714344062	47.5704571414271	102.649693225664	72.9566226150882	62.1203799990038	74.3775737507629	38.6029832500346	70.5103935977989
"ASAP1"	20.7322312132166	33.070296561402	26.0228419272185	25.6163304280323	21.7882596256825	22.7050153287108	31.6215222024223	29.2745159111568	24.9211280530301	25.4798111897724	22.5085073989444	28.600518116974
"ASAP1-IT2"	1.93503841087767	5.65728400094209	0.697805151699671	4.41897613369631	1.59242157082687	0.79057015646029	3.19099083530871	1.86703346152988	1.5607152675094	1.9598003863401	1.26600658703144	6.13696467551222
"EFR3A"	45.490069536927	66.3650925045031	32.4590006053241	36.5251053643421	41.3268798267464	32.0756432480649	45.4833020587274	26.9580007597547	31.3457990448198	41.7028017681316	28.362738179982	39.9637737856355
"HHLA1"	0.253080967197815	0.455878495860014	0.129122026520012	0.34664400425805	0.297596587056077	0.365592589867201	0.744269950120921	0.692308334998388	0.229714837512531	0.213187586628682	0.275231344261661	0.838557643958326
"LRRC6"	2.28133310099218	0.593590359836791	0.643263160572681	3.79122350127656	0.926943365314154	1.2904266083421	1.73519272052152	1.99109697333813	2.17085244765849	0.847353481118251	0.372751632396545	2.23764649821916
"TMEM71"	97.1306811679363	117.493771629109	120.377499242666	148.020958749139	131.093705014033	102.876292444024	97.8165753837002	90.2430423704385	90.0450436950342	110.563094310803	90.7327002719531	124.325665589405
"PHF20L1"	43.9890319550286	47.0437758273325	66.1778989202213	44.9085002235797	35.5011445355913	51.1250991476343	44.7139990911925	50.7025195474359	47.3033929396334	42.6197938111225	38.4596717070901	53.96457682955
"AF230666.2"	4.82623763450404	7.33382628633473	4.26912747918736	4.80530334712285	1.32957868119766	3.24435410252845	3.70196272587977	3.39207970095826	2.04270421608059	2.6323289962267	2.63678260986083	4.727046249634
"TG"	3.05174209288546	4.55415851586776	7.42606280784076	2.00914348020567	2.67776885037138	0.65678152405212	1.58873177578086	2.13297685310356	3.91696996489259	1.28756510886796	1.79125720160635	3.15656101888989
"SLA"	160.181197039137	104.130284775883	137.84130045505	186.179245245992	174.52745340334	209.713290897871	149.121168162552	160.195642293902	183.53176920938	301.800294772924	158.101747841543	187.354696106272
"NDRG1"	26.3413487208269	16.1412660958337	24.2953790249146	30.1963441549503	17.2111173265692	28.593619642105	38.6810225377638	57.0085236809993	27.6850980360284	43.4993213332702	47.6359967595852	23.1129936736743
"ST3GAL1"	101.35993890335	92.6444566351834	98.7217520035149	108.8154612642	80.1234336610055	106.847448888092	100.496889441381	104.720472084958	93.8319198512377	92.3469050755241	93.5094635902953	138.432874247163
"ZFAT"	8.39932597206705	4.86930604854643	6.06422508882368	8.86239225131431	9.08806370136006	7.11161252411665	11.853989694404	7.65745240751648	9.6197154682006	11.2383189572676	10.3029317473902	11.0528977756639
"AC083843.1"	1.00063828178122	0	0.849986937846391	0.149447651630269	0.384740802395956	0.0259782471078612	0.740484027169931	0.484385600392959	0.318733705377828	0.596688286361152	0.368056834847674	0.819813728053864
"RP11-398H6.1"	5.25437209226176	5.88650947631927	6.26217589669908	9.13862025920164	5.71612973195714	5.65338543523388	4.48597488921543	6.61603054531683	5.75535320706517	4.3489818543765	5.91264516267444	8.52776633809163
"TRAPPC9"	14.9640866036178	13.7114002187143	14.8740099352576	18.185380091872	13.7729143477654	16.7874432309985	23.5072857304139	15.0589619252847	14.226157794872	16.4680550693312	16.0644364426884	14.405635449773
"PEG13"	3.00138453964179	1.49865555230066	0.600638200071524	1.24161456271515	0.967158996026204	2.01425749449469	1.21330553095948	1.78856776454435	1.28945864439638	1.77655062808045	1.03495495450925	4.71830996242718
"CTA-204B4.2"	0.817841772129083	0.473162201223825	1.44051462302466	1.70352732649081	0.971516431007393	2.81119207694268	1.41999682132783	1.3178161102077	0.750613994643719	1.00083677975844	0.827587105289253	2.74660555832309
"CHRAC1"	66.0466798244568	71.3897693836791	71.0978428920219	89.3723568311304	57.9967639913392	81.1174027602963	53.8726478271629	45.0265032680043	48.802390043952	53.4034214341866	92.476018306003	70.376924127175
"AGO2"	10.8252019031365	7.75161637094791	5.77253449184358	11.1060529881855	11.1788894617174	12.6949278972441	7.68362430363651	10.1688796672719	6.37745832893619	4.50308004785965	15.1507786064785	17.8407910585442
"PTK2"	25.548272121733	20.3309975013314	16.2460842428808	22.6143255458765	25.579274677994	13.5882085783518	28.2433384464888	19.6970594187473	10.4741015157986	18.7484628173892	22.9805321511141	18.0246457638704
"DENND3"	22.5162628120555	47.3050389093572	45.6966839708971	34.5431680832126	21.8590416201781	34.6497473429764	55.6273862660902	25.0901131890649	34.7655715688343	50.5257355316493	49.9718059988674	66.9326997099219
"RP11-809O17.1"	2.75033089867597	6.80773660075598	7.83489936065371	5.27362458690141	8.70915377165141	10.1253022767837	7.01184154788696	4.86824357166834	7.84353350939937	3.52122238352233	5.48367977282854	17.0707464840175
"SLC45A4"	0.442104525491514	0.530012992512384	0.766764136671993	0.670200786918977	0.700436831644388	1.28177698528903	1.20426738123372	0.938624047300856	0.897697786440665	0.681241706964896	0.5642942021865	1.51257826060924
"RP11-10J21.2"	0.390270655344802	0.448188918082857	0.628157354448419	0.62654383944432	0.334640665558099	0.520747812206621	0.661555862481125	0.200705358561429	0.174742884571755	0.699994055018158	0.317009239848284	0.447722902754168
"CTD-3064M3.3"	0.0534794758452194	0	0	0	0	0.225164079299867	0.321417132237491	0.280310093720475	0.0480980997559601	0	0.0983066215186682	0
"GPR20"	2.23537738618155	0	0	0.629588868507168	1.52559617974504	0	0.722157179821283	1.4484633367159	3.69497413520305	0.700742846447891	0.728859371308565	0
"PTP4A3"	23.5240043244967	12.1409354457441	16.1419996427922	36.4037311470748	17.9459273302729	18.8184065791849	17.6394828619674	21.5381717451324	28.254721702086	29.9765954943939	29.1407887585407	19.7147664296583
"TSNARE1"	11.190184591207	7.1767290677069	16.9349896307935	3.93431379576206	11.108653850123	6.79260966414541	13.5396891160005	7.66997256193767	14.0885106041608	11.9005846859203	19.0856168727171	14.9102376898
"JRK"	1.89723534149913	1.481915699754	1.78643199598205	3.18643089971061	0.451968621053911	2.06133461533771	4.2449194987246	4.62350149629199	2.7153696542958	4.1383535203966	3.21202089593577	2.03235640862065
"THEM6"	16.8565665600306	21.1115923032265	29.6345119817778	15.1136523531562	24.0617070431094	17.8163019728707	17.2524825094359	16.7624837153572	15.6974050735158	25.7688067078801	16.6282674375432	17.6418124791274
"LYPD2"	2.28005428663214	4.13752048439903	1.19932192086564	1.22654990860347	1.22000440600925	0	1.01300382598558	2.20625620781753	2.9479420249665	2.17275734847121	5.80714869484455	0.664455325554596
"LYNX1"	0.839528845278248	4.69813236555923	0	0.26776072724671	0.869105904500329	0.797257850078102	0	1.36905528757531	0.606565192826815	1.01765329386061	1.24105536082596	0.307640390503879
"RP11-273G15.2"	4.89524059472327	3.38394189534924	3.38439830280656	4.69391626298439	2.12574955207591	2.43215157423204	2.48028369870718	1.19089597187196	2.05477530080466	1.64125544271023	1.01357354078528	2.51683462283848
"LY6E"	225.539262011489	445.911845156586	178.07086679198	190.932329963094	261.316852837004	232.275753285033	135.090577686208	231.642925912756	266.76075228551	171.583796430244	211.05484565224	205.811463530268
"C8orf31"	0.70241381239499	2.85003412272739	3.06130199000869	1.85181878723477	4.58536113685685	1.95245313263435	2.06420630575061	1.61055753561864	2.77400579762406	0.460933519217393	2.1317148919605	0.925194358533994
"ZFP41"	2.65207601739075	1.16378530605691	2.12902306539151	1.45574379721347	7.37182007249867	1.62104093900696	2.70755807730334	2.06669952470163	3.07318853452842	7.39206616964234	3.16533968397204	2.3949378127046
"GLI4"	1.29053563904626	0.940780471536968	3.58346979137434	7.33831986160658	1.90535508369629	1.77758835926628	12.4761502785001	6.66440470771551	5.88025484302799	8.04883915453766	2.04539529114197	0.725849785614463
"ZNF696"	3.51762475185788	2.8362405709662	3.02010241253451	4.53378574149669	3.09858067745675	0.346224975406737	3.17587287774961	6.33302610222209	5.37105765812665	4.26840601840612	2.04190876167396	3.3293950073102
"TOP1MT"	14.3040701660491	17.9475861179676	24.1124832870128	22.7104635530682	21.7976467489446	22.0398784535052	18.7735053310685	12.5016772810298	16.456378658551	20.5289178377539	16.9332435067895	20.7398977939364
"RHPN1"	1.51940913915501	1.42186922634098	3.96798819065194	2.93858970194656	4.65435366856912	1.10239561475707	2.74029626865425	5.26456540358871	4.1994556600809	3.64409395814956	2.8807002775294	3.63869363822516
"ZC3H3"	13.9963258149882	12.5742832568457	13.5653171166964	17.9140331859287	23.2989259233163	13.7352944203034	13.5214831843838	13.6052062584684	14.2535719000643	14.5810217087099	11.0660083070197	13.5894488573364
"GSDMD"	106.415699293518	98.02102286508	78.1854332803424	110.649717203335	83.2022638924456	98.1179290048869	113.639649653156	84.7064972743277	130.202693820097	138.384426119767	111.808550439468	78.0963938147181
"MROH6"	0.774954139786626	1.33201720161097	6.76733301553403	1.00769926620355	1.94521948888912	0.938481922177161	8.23931946310491	2.32374050814711	0.538043497385458	1.47441093606748	0.846727004851098	1.22678455625986
"NAPRT"	85.0346617498595	86.823089965693	168.710980722038	130.903739610294	174.78300329512	89.8309820634665	45.0430872592466	93.4199709799483	60.3622345706853	137.433463160466	62.589029654665	38.7508374908998
"RP11-661A12.8"	1.28424901473951	0.125678117197887	0.297700520618934	1.06794346413019	0.265193689921016	0.669365164172443	0.351689375348448	0.0793380824003036	0.137640254868822	0.167618777786353	1.79858916915375	1.39581898977955
"EEF1D"	584.140868260535	375.172485939866	480.663151434965	452.948961441152	571.066399676882	587.267253705441	514.851108843873	523.716758813923	479.011501420795	407.40397254337	434.623468768122	525.604105180775
"TIGD5"	0.725277009728223	0.416748700507015	1.04855561853995	0.734497547950454	0.12211332352732	0.434890905591978	0.857702923945402	0.612541013155714	0.510064106273879	0.636379630542734	0.215553377003957	0.471988336223728
"PYCRL"	4.18912912955292	1.89018879600666	5.78910753622047	3.57967307967482	9.42466345348131	9.3970264642653	6.27485860977965	3.7212811917763	4.9559631036078	6.75366372762014	2.43212309702829	3.12094811835219
"TSTA3"	43.810763533879	51.4475890942584	45.2483078737343	61.0631929715731	57.4458096167351	59.2567873624162	50.2167191418981	58.4540133425906	66.5800564922544	66.1771614275544	48.3488412774766	42.0058116215487
"ZNF623"	5.72720210549726	4.32758226456076	5.55064562790703	6.70197024744509	8.40418212821548	6.85025162731463	8.86935031981695	8.25030863486552	9.57472998501989	8.23787714225842	3.96870365832135	7.56102743563986
"ZNF707"	7.49125592129631	7.57701247120886	8.57879496358504	4.27179550969095	7.82085086593196	4.98751790460085	5.90274897943688	7.95045752478883	3.73043661024696	8.20777791911842	8.70728626959335	5.92951231540068
"FAM83H-AS1"	0.40661593029246	0.466434535096984	0.49374237470672	0.619830498648489	0.63136802359826	0.286765743910106	0.888036177927906	1.16885588793047	0.238560945434749	0.239372415992805	0.801708992827807	1.02265106010446
"SCRIB"	4.14962465817865	0.912473481663432	9.32922120730221	1.67875847052567	3.1586058168702	1.74026471004243	2.08849525321755	1.55922997933738	2.13557073776977	2.04518552170565	1.23312195860385	2.51967093723212
"PUF60"	139.648586663736	159.194749757952	184.949621044467	215.143561227536	202.475607655495	184.369143547173	108.771488392608	132.859848479885	138.216919887943	132.819574512396	188.006998269693	163.365567846521
"NRBP2"	1.40082140284268	1.77694278962767	2.77962990516595	1.55370955234111	1.15438831098302	0.637831005031265	1.12270957965626	3.88793478946471	1.96232630826625	1.40762454531829	3.24039120755629	0.630671680755731
"EPPK1"	0.0176383503583163	0.102410656784395	0.111967832106476	0.0742523824533964	0.0792228505173525	0.327786677782751	0.377281937118921	0.210780491881872	0.132420116314853	0.135243371586428	0.037862978147563	0.236897121015362
"PLEC"	14.827514598711	16.3957666956736	20.667302998685	19.8187093491054	16.9905071086634	15.3051906244735	12.8809449373631	17.8936031557697	19.1330428292733	15.5120779538558	15.6912824572041	13.9422093954684
"PARP10"	29.3516729831254	54.0662121205646	65.8007451058137	98.0137914239494	50.8975800583994	10.8274800888844	77.165239245919	108.763984534048	91.3959663946289	83.17877542535	44.881174959023	72.9277461815838
"GRINA"	37.3426395119111	65.2359211243006	86.0787483021255	64.1677496313565	54.6641781181109	41.6446299165754	42.4631474987021	52.3888260520503	50.1754674256244	40.3665340727636	54.113400799439	58.6335926593757
